row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,bld_plt1_blk_02.mzML Peak area,bld_plt2_05_720_1.mzML Peak area,bld_plt2_04_120_1.mzML Peak area,bld_plt2_03_240_1.mzML Peak area,bld_plt1_10_120_1.mzML Peak area,bld_plt1_08_720_1.mzML Peak area,bld_plt1_07_600_1.mzML Peak area,bld_plt1_08_600_1.mzML Peak area,bld_plt1_07_120_1.mzML Peak area,bld_plt2_03_120_1.mzML Peak area,bld_plt1_07_240_1.mzML Peak area,bld_plt1_04_600_1.mzML Peak area,bld_plt1_08_240_1.mzML Peak area,bld_plt1_04_480_1.mzML Peak area,bld_plt1_04_240_1.mzML Peak area,bld_plt1_05_600_1.mzML Peak area,skin_01_0_FH.mzML Peak area,bld_plt2_blk_04.mzML Peak area,bld_plt2_10_480_1.mzML Peak area,bld_plt2_04_0_1.mzML Peak area,bld_plt2_07_0_1.mzML Peak area,bld_plt2_07_480_1.mzML Peak area,bld_plt2_05_0_1.mzML Peak area,bld_plt2_01_480_1.mzML Peak area,bld_plt2_07_720_1.mzML Peak area,bld_plt1_10_600_1.mzML Peak area,bld_plt1_05_240_1.mzML Peak area,bld_plt2_03_720_1.mzML Peak area,bld_plt1_05_480_1.mzML Peak area,bld_plt2_05_120_1.mzML Peak area,bld_plt1_10_0_1.mzML Peak area,bld_plt2_01_240_1.mzML Peak area,skin_blank_03.mzML Peak area,bld_plt2_08_480_1.mzML Peak area,bld_plt2_10_240_1.mzML Peak area,bld_plt2_08_120_1.mzML Peak area,bld_plt2_04_720_1.mzML Peak area,bld_plt2_08_0_1.mzML Peak area,skin_01_240_FH.mzML Peak area,skin_01_120_FH.mzML Peak area,skin_05_120_FH.mzML Peak area,skin_05_240_FH.mzML Peak area,skin_04_120_FH.mzML Peak area,skin_03_720_FH.mzML Peak area,skin_03_120_FH.mzML Peak area,skin_01_720_FH.mzML Peak area,skin_03_240_FH.mzML Peak area,skin_01_480_FH.mzML Peak area,bld_plt2_10_720_1.mzML Peak area,skin_07_120_FH.mzML Peak area,skin_07_0_FH.mzML Peak area,skin_03_600_FH.mzML Peak area,skin_04_720_FH.mzML Peak area,skin_04_240_FH.mzML Peak area,skin_blank_20.mzML Peak area,skin_03_0_FH.mzML Peak area,skin_01_600_FH.mzML Peak area,skin_03_480_FH.mzML Peak area,bld_plt1_03_0_1.mzML Peak area,bld_plt1_03_600_1.mzML Peak area,bld_plt1_03_480_1.mzML Peak area,bld_plt1_01_0_1.mzML Peak area,bld_plt1_01_600_1.mzML Peak area,bld_plt1_01_120_1.mzML Peak area,bld_plt1_01_720_1.mzML Peak area,skin_07_600_FH.mzML Peak area,skin_07_480_FH.mzML Peak area,skin_05_720_FH.mzML Peak area,skin_08_240_FH.mzML Peak area,skin_07_720_FH.mzML Peak area,skin_05_480_FH.mzML Peak area,skin_04_0_FH.mzML Peak area,skin_04_480_FH.mzML Peak area,skin_04_600_FH.mzML Peak area,skin_08_120_FH.mzML Peak area,skin_08_480_FH.mzML Peak area,skin_05_0_FH.mzML Peak area,skin_10_240_FH.mzML Peak area,skin_10_720_FH.mzML Peak area,skin_08_0_FH.mzML Peak area,skin_08_720_FH.mzML Peak area,skin_10_600_FH.mzML Peak area,skin_10_0_FH.mzML Peak area,skin_10_480_FH.mzML Peak area,skin_10_120_FH.mzML Peak area,skin_07_240_FH.mzML Peak area,skin_05_600_FH.mzML Peak area,skin_08_600_FH.mzML Peak area,
3700,154.5439670369034,3.135902,,,,,,,,,,,0,0,0,54.22245,118.38622,0,0,28.928568,23.452637,247.97575,0,0,167.98384,0,0,567.87634,0,0,124.91694,0,23.925148,0,230.68536,0,0,0,604.8589,1554.8287,144.6392,752.35614,317.15674,1700.1927,0,394.8115,0,120.885925,30.151333,733.1348,15687.524,14845.505,12767.284,9783.992,13964.177,15059.809,16672.082,12415.4,11703.241,10976.559,876.8426,4710.1875,4952.926,6133.9263,13801.437,12763.061,0,15196.911,10065.791,13697.658,53.577057,119.00975,0,0,272.73004,0,396.60797,4266.138,4539.1533,15333.72,5460.2793,4968.977,11628.806,10902.529,12430.8955,12738.441,5298.526,4443.822,15191.467,4384.8574,4621.909,4496.5366,4074.1475,4378.3,4469.685,5552.1636,5885.498,7973.513,10854.482,4359.442,
13291,154.96701160978807,6.474995,,,,,,,,,,,2074.5693,5924.916,4217.7773,3794.2048,5966.257,9158.798,15097.71,15558.282,3906.3271,103178.13,14622.167,14965.066,4964.46,11668.975,3629.9883,7456.0435,1437.0132,2795.3835,5854.4136,3990.4053,3416.2842,4133.9785,2599.0576,5878.3853,3328.1267,20018.033,15382.263,35600.25,13102.727,6100.256,7611.417,28926.355,1755.0125,160382.53,3903.0083,15721.717,6073.4756,16362.048,805.162,1952.0801,1795.0636,1716.6837,405.43146,1111.3127,543.1066,1848.96,3193.3242,1592.1691,14467.692,952.54944,2860.4597,1067.56,616.9525,2688.597,158.36305,1287.9355,889.5536,1686.322,10607.051,4528.1445,12033.704,6629.48,14684.724,19172.361,21513.332,1293.8052,2794.3435,566.09033,1532.5718,994.33057,2683.3247,545.9169,817.87476,1625.0583,582.6432,1235.9822,1355.197,1360.0236,1383.7397,822.6138,1643.8837,1555.6118,526.5244,1133.1064,1100.8964,114.5881,1539.465,2044.4067,
12242,154.96702205616268,6.159754,,,,,,,,,,,2502.5625,1835.1772,2625.7444,1027.531,20983.863,13357.332,170330.45,6621.5044,163010.9,4021.705,12653.873,5682.095,6414.4116,171753.52,9701.338,15558.17,328.74667,3737.411,364.54584,9810.74,4033.3147,5243.0693,1505.3547,3518.0056,3532.1465,181029.48,16340.088,24237.648,10287.441,2998.288,147556.19,18538.324,2012.7559,29227.232,979.1558,13596.897,5143.316,15754.864,2065.3535,2105.3691,874.6803,3441.2861,1930.784,1124.0573,2513.309,1469.6232,4376.5703,1088.3234,18586.03,2540.2278,1384.5157,1182.6658,635.5458,400.58228,936.7419,1494.4646,386.56573,2087.5444,2659.629,2760.2148,3274.6362,152334.17,13437.003,14432.851,28674.97,2010.0953,2003.4348,2319.672,1653.817,2614.011,2484.3752,622.4008,540.1539,1211.779,3178.654,1547.6609,1904.2518,2718.5728,1818.9998,1642.059,3271.9146,981.9688,2857.715,2542.3064,2315.9072,743.7175,633.35236,1156.2136,
12847,154.9670439278443,6.3472095,,,,,,,,,,,87794.82,4927.0605,4109.981,1147.0023,20635.309,7885.844,18505.271,3469.5383,7128.142,10477.599,768.57,3498.864,2613.8008,23890.88,9663.481,9048.299,809.54346,1894.3586,2288.501,1204.4752,4046.6514,3151.6536,6767.501,360.12537,5115.0244,3352.573,6237.174,34134.97,19349.607,2007.5873,12561.636,22850.953,1192.1533,13201.853,2644.8809,27583.254,7083.8096,14151.4375,1059.5721,2026.7354,1886.1221,1553.021,978.5072,2915.6047,1882.8167,1142.5542,4893.7407,284.94815,25412.766,1180.8817,2404.914,779.68,922.95807,3414.7336,460.23837,1266.2263,567.9641,2674.5894,13337.612,16927.445,19765.18,7058.7544,23551.725,3105.3867,12490.171,427.43887,2471.294,548.87317,2598.8262,2017.5254,3782.1743,1305.9004,1062.4836,669.6715,1899.3074,1201.2881,2342.6238,647.98944,753.34064,2829.103,2982.4824,2344.158,1045.2979,3097.9495,911.695,2319.989,1761.6284,1309.451,
12128,154.99034504195524,6.114175,,,,,,,,,,,4636.92,537.0747,541.79297,493.65356,9609.037,139057.47,11408.914,12449.82,20843.045,4425.0493,110452.875,10717.801,10362.169,14263.415,1833.9983,1471.6665,1492.654,202.69891,394.10522,241.11404,2973.7656,148.84627,3614.439,1364.6849,389.5607,9169.608,10252.707,9691.055,6876.945,296.3832,12265.138,5509.355,261.1541,23783.703,766.9419,3105.1665,134.15451,858.5971,1942.1321,392.6068,1533.3673,484.08856,0,1171.4028,246.539,0,0,0,5625.2896,668.3659,274.11304,197.77632,0,0,122.94701,0,309.12585,0,6414.761,15952.536,6398.653,24766.39,3910.9863,12009.273,17640.783,1906.8489,448.13998,0,2683.384,990.8048,0,0,0,277.09503,161.17828,145.92802,379.4602,443.9249,486.71262,0,0,460.49152,537.4761,399.6321,3451.5977,0,0,622.5933,
11758,154.99035390332043,6.003761,,,,,,,,,,,6581.015,537.0747,1053.0719,849.57245,5744.966,6510.399,21165.729,22925.783,25036.559,616.5813,11881.25,21256.453,17063.309,9523.336,4923.769,1471.6665,161.98769,811.23895,504.88403,1057.5674,832.2122,1021.2495,1319.454,1148.4163,389.5607,178117.45,6708.2007,2974.0913,12192.55,1145.6174,17211.03,3255.959,284.95062,16960.748,362.49597,2442.772,298.52335,562.1118,1914.6482,220.2109,266.2968,484.08856,0,368.33588,246.539,0,0,0,5996.1504,276.8366,0,0,0,0,296.84564,0,297.66245,0,14729.468,12500.619,10156.294,8693.732,21209.672,9023.15,18031.71,2419.4844,540.93286,0,909.13763,250.03702,0,0,0,0,0,306.43683,0,173.26755,0,0,0,323.3909,286.28522,363.9231,437.12317,0,0,0,
11263,154.99036622386933,5.813174,,,,,,,,,,,11661.665,558.8701,770.28485,1050.4055,4316.235,18127.879,11125.1455,1323.4841,3174.21,4117.2573,7156.3906,11588.592,12389.267,10602.682,9348.309,22298.795,1096.6068,392.64365,1425.9626,1115.764,729.5995,515.72095,1359.6334,324.28458,1223.4364,14724.714,26798.756,3851.251,2873.8728,1232.598,9084.712,4950.1484,420.07623,10583.256,553.7491,1293.9683,370.55914,1328.1055,2064.0007,0,0,0,0,320.2343,0,0,0,0,913.08124,171.12387,242.76672,0,0,0,200.74577,0,0,0,16889.314,132841.69,22566.062,4093.0444,9492.424,18044.492,20078.213,1238.5049,180.69402,0,1775.7994,178.54747,0,0,0,0,0,185.78462,0,0,316.45023,173.12079,215.24937,170.81752,0,0,1319.8822,0,0,778.24274,
3527,155.07030389970345,3.1037624,,,,70,75,[M+Na]+,,2,3571;3527,132.08046,0,0,0,0,0,0,0,17.383667,0,0,0,39.28143,14.546734,0,0,21.936186,143.20647,0,0,0,0,0,12.486182,0,0,0,0,18.615871,0,0,43.26079,19.303661,26.475195,0,0,0,0,0,54393.32,46740.54,82400.66,101814.82,58152.336,123974.12,110453.53,64361.188,64866.406,47115.97,0,42927.496,19694.705,113852.42,113605.54,62893.156,186.65607,83463.25,39367.23,176608.28,0,0,0,8.541351,0,0,0,36371.64,36500.89,78354.91,73702.62,59943.227,96453.72,63797.492,108176.375,124481.06,84328.016,69960.67,97772.664,76517.27,80004.42,41394.7,53119.047,74412.266,43158.0,55959.754,83562.7,64043.02,111967.63,69871.15,
415,155.07032750088175,1.033584,,,,,,,,,,,12.424723,0,0,0,23.516918,0,0,0,0,0,0,0,40.969788,0,0,0,117.85789,9.499191,0,0,0,0,0,0,0,7.8080196,0,22.672667,0,0,0,0,83.42529,0,0,0,0,0,16992.549,12940.969,8307.037,38609.22,25880.422,39893.297,47488.09,11731.623,29779.049,1851.5234,0,10568.788,6553.1523,18050.65,20163.453,27672.775,352.80145,20696.85,15317.254,23114.264,0,15.157253,0,0,0,0,0,12380.059,20274.79,12566.547,13432.892,4414.279,9978.079,6735.5796,27104.615,36135.75,7337.632,16295.412,28099.143,9279.335,8834.53,18018.832,20936.14,11425.121,15549.654,10927.245,34946.062,2785.7278,20685.709,13900.005,
462,155.07034070921455,1.1133691,,,,,,,,,,,9.882875,10.674695,9.984879,10.559231,23.516918,0,18.02613,9.654073,10.719873,14.397643,20.221277,18.209557,112.07541,0,0,13.545934,117.85789,8.784651,0,9.433878,0,0,0,0,10.96604,11.239084,16.310413,18.610346,16.806477,0,22.592997,0,69.20706,29.282028,0,0,0,12.899876,17718.572,5716.6396,16330.917,12319.262,20082.12,2353.5073,61467.414,14098.619,20516.451,4023.155,29.358019,10398.639,8632.673,16312.271,18489.184,22891.082,362.38678,20182.154,20207.16,11646.436,0,14.169849,17.668676,14.37798,10.079866,0,16.149614,15834.346,19175.238,11662.717,20280.137,13445.319,9978.079,10763.158,23954.883,49722.11,34343.453,5290.2646,26312.094,31004.729,8834.53,21056.426,9402.566,30637.13,12417.558,37022.86,34696.668,30838.62,26581.564,68106.055,
502,155.0703576268804,1.2961944,,,,190,,,,,,,7.4944725,11.171311,12.375653,7.7703605,17.799656,11.559802,9.396137,12.878186,17.148956,15.454915,12.468787,62.685818,98.36523,26.544891,19.002407,15.885466,85.18081,0,11.000736,0,15.65678,21.548082,9.41564,22.710926,10.870787,25.544281,13.0921135,23.760958,11.466767,11.006731,24.253246,26.49727,261.46,20.292883,10.743691,10.25889,10.602305,11.736667,16941.502,13298.46,80559.516,59206.902,33116.836,141579.8,133145.4,20658.412,101316.125,13340.709,17.034422,32511.717,10364.357,108836.305,81004.05,97359.01,101.58748,39134.78,17073.969,128503.445,25.451748,45.943493,18.120083,14.188416,10.809455,20.670988,45.253696,66533.27,70129.375,49063.96,74750.336,20732.465,83371.62,13052.79,104122.266,115583.64,88680.49,78027.54,79555.31,97298.58,83795.734,56694.93,74705.26,114118.42,54637.688,74412.445,47325.42,63823.89,101080.92,16104.691,
2510,155.07036396846968,2.7711918,,,,41,,,,,,,18.729925,10.289141,0,9.339478,0,9.709471,43.165207,11.910435,11.0652485,9.995487,0,55.66457,35.05797,0,13.8898325,24.272322,285.98596,8.463876,0,35.137604,20.411854,17.005365,0,0,22.767235,0,10.740809,20.894232,0,17.650803,43.018745,11.423257,95.77246,10.930651,14.503368,23.942099,0,12.166098,103515.98,135973.9,145906.58,97739.55,99360.055,161538.55,184890.52,92608.22,115485.91,128075.14,23.234829,46372.33,40321.07,183903.08,160231.27,145099.31,113.28343,136902.44,82561.15,227468.23,11.191235,14.589861,0,13.685711,14.095543,16.797535,17.17279,106943.19,72156.52,135326.25,133661.56,101368.89,102192.59,67791.08,131194.86,146285.88,122240.555,131753.3,113384.805,137204.64,139966.83,66537.945,125347.89,145697.05,106991.53,155872.03,104613.47,148481.39,198874.03,82621.82,
2189,155.0703752961029,2.5903914,,,,382,,,,,,,11.3959875,41.83629,21.46194,92.41227,303.93988,56.918182,38.29163,233.93733,135.91557,373.83884,175.4316,182.18224,690.95245,94.74423,74.422264,810.0655,73.926956,9.425159,77.859604,32.47545,37.47411,156.65366,643.56934,58.632675,37.062202,88.81336,810.48157,526.45844,237.83054,623.5904,700.4705,619.019,235.35797,865.35004,27.248123,87.52401,106.859436,445.40125,80185.42,78923.266,127235.586,96570.35,129568.77,208591.5,170457.47,97878.81,157691.36,79630.64,176.07433,76612.5,45572.902,152517.25,131367.5,116273.305,153.63634,127065.195,95788.914,238238.56,212.8687,115.048965,52.17382,36.84861,518.65594,119.812416,299.35907,104559.37,100262.81,90895.34,113113.36,99424.41,140356.27,98529.195,176276.33,173502.58,127717.836,86458.8,142911.22,125958.266,107010.125,94236.23,108271.63,129543.56,103093.445,110404.04,144480.8,149559.27,155882.6,97309.76,
7743,155.10671441614218,4.354241,,,,,,,,,,,0,0,0,0,14.034521,0,0,13.774668,18.287937,0,14.758341,18.799408,278.93347,23.330198,0,79.76048,152.84595,0,0,0,0,0,0,0,0,0,0,0,0,35.61496,177.21364,0,155.83922,0,0,0,0,0,14739.341,15514.899,31898.35,29015.33,27694.57,37041.242,47843.016,15110.436,40161.54,11779.805,0,18947.797,13520.961,39930.574,27017.592,27852.678,124.86921,36237.168,13431.091,37121.926,59.02617,0,22.52131,17.801624,99.07926,0,107.23811,22343.021,21986.344,29611.893,22403.768,18762.268,27062.238,19683.709,32299.906,40495.8,29445.69,22278.633,31938.828,29392.852,19523.314,21398.75,17805.107,28849.629,16407.553,25100.06,28632.227,37254.688,36092.906,17397.4,
531,155.10671658626015,1.3931378,,,,,,,,,,,8.462321,18.063166,0,11.157617,0,13.475977,0,9.729742,0,0,20.36592,14.892908,42.300907,11.417583,13.782677,24.547798,126.73245,0,0,13.827312,0,12.54677,0,0,8.613882,12.730011,88.677185,10.412125,24.481678,0,16.943808,17.016962,95.856674,0,7.329676,8.132136,27.915874,10.384475,8242.592,9662.949,13585.517,61459.3,9395.109,134205.17,16762.035,4747.875,15440.787,10145.279,17.371902,3298.2393,6038.4688,34593.184,4268.464,17343.744,146.80042,9942.331,9143.536,99890.25,0,0,8.447378,0,28.29957,12.781676,19.008942,9260.251,28908.348,28894.15,9871.868,8404.144,36757.137,13336.03,18385.336,10457.519,14308.1045,3338.9749,23022.033,14092.931,21771.848,18720.068,22007.83,35691.082,33380.285,5535.2373,12773.919,34417.02,17536.525,18760.883,
5080,155.10675445621376,3.5586145,,,,314,,,,,,,136.70717,611.7087,775.2785,940.62445,1444.5089,792.6401,704.02795,1041.3978,871.9606,1407.6312,784.6205,789.10236,2398.022,661.8935,743.0237,1952.7289,174.40633,347.85156,853.69995,466.4956,332.25485,649.29443,1468.0493,493.60086,590.254,450.563,2492.952,1959.1907,386.3906,2464.4958,2478.4834,2547.8594,159.6224,2016.7034,569.5879,872.5292,865.8461,1372.9427,90356.46,90961.21,120811.41,152615.86,145279.17,203547.3,173828.81,92738.91,190328.61,92576.23,1758.4238,108835.16,93272.5,145845.45,134367.45,150377.72,141.95459,151169.61,84240.164,247235.48,861.8832,1078.8383,680.9259,519.9756,2083.6702,536.9793,2026.4519,133718.31,125731.22,128967.086,117785.836,110021.47,131089.42,88596.57,158980.77,147005.34,144750.64,106562.88,172733.19,165537.84,140937.61,120200.84,119073.59,130270.7,131851.56,166190.33,173846.77,195948.0,149789.84,118909.5,
2469,155.10675557899884,2.7647405,,,,41,,,,,,,10.704103,231.98595,81.410324,250.72272,197.84676,380.25586,358.3671,270.93646,55.99891,44.15445,306.519,379.45886,616.3883,356.4569,269.17212,376.5475,733.4203,17.227404,242.71396,389.93933,205.17447,344.82416,168.16385,368.41455,220.57535,158.2221,328.29034,115.547325,703.8932,237.43332,188.52536,355.17923,236.36366,338.85956,275.39825,377.16223,525.88605,312.13562,15005.572,31284.809,25001.205,27116.898,25596.014,56878.55,36274.63,26983.049,28055.662,14715.784,369.22974,18256.348,13234.004,47603.88,26684.74,27639.219,221.28084,28085.357,20712.973,39552.605,80.714615,221.99176,329.67746,155.217,480.3583,381.65213,687.8879,27308.477,23933.29,34359.98,36950.92,19261.186,24831.488,16971.21,54339.51,33241.26,28287.992,49277.51,31726.791,34365.004,27010.209,30789.207,31968.219,29644.791,34963.586,41008.766,38588.566,34281.93,41045.113,29552.008,
4494,155.10677403376687,3.360974,,,,268,,,,,,,94.241425,112.58975,272.87012,145.81976,327.6372,307.93622,494.2036,200.17622,317.08023,296.38147,411.75046,819.71124,655.46436,323.2377,451.6149,52.943203,429.29257,130.23232,498.16406,375.40912,357.9912,333.73575,418.67297,638.8783,286.3647,523.7246,428.4525,528.2062,306.4846,273.0034,522.6304,360.72217,330.30066,400.96606,277.64633,360.49542,434.5115,387.7034,58696.14,57595.22,70719.98,51906.996,58656.78,101665.78,97272.81,65152.367,99156.06,62175.39,550.40906,38331.918,49842.863,89926.766,176244.1,78706.49,154.61835,89530.914,111436.836,127275.92,364.63397,91.52542,240.09666,106.58632,306.34705,259.73447,204.08086,71169.484,63989.145,65915.055,70857.24,139867.83,69693.914,60938.484,94032.64,126092.11,91217.016,67718.984,68137.48,78217.69,78211.42,63072.05,65599.5,77281.08,75498.49,72937.51,96445.26,213390.89,50242.547,112493.8,
635,155.11806011803807,1.8347431,,,,108,,,,,,,6572.3247,19074.701,29223.488,20374.348,56439.504,43797.465,30852.725,59130.527,41540.844,7777.8687,107581.6,165897.64,145633.58,41012.516,141776.47,86416.59,0,1023.98193,4084.4504,50915.242,23473.326,30995.969,22010.008,36469.67,37968.492,131386.69,129427.29,37867.305,148143.1,35990.387,397084.5,37994.723,0,24600.729,31072.285,29168.64,49560.367,53395.31,0,0,0,0,0,0,0,0,0,0,58454.59,0,18.188984,0,0,0,0,0,0,0,23564.738,6162.406,40773.5,82904.82,88664.75,29121.598,72637.11,0,0,0,0,67.343376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1520,156.0110911861371,2.4486954,,,,33,,,,,,,17735.041,18679.814,18888.746,21404.031,17114.42,19055.49,19349.273,18168.678,19429.98,20613.98,17874.748,15472.398,13554.275,20383.822,19699.477,18195.438,0,19459.916,18245.906,19516.89,18531.379,17965.65,16728.104,19159.836,19226.941,19409.05,19576.277,17831.303,18826.922,20182.012,18479.21,17920.92,20298.932,18057.229,18040.379,17691.654,19004.514,18780.902,16320.99,19546.965,14484.91,12297.045,16382.71,15729.78,15247.585,17927.924,14507.734,16981.062,17869.74,20515.236,17617.28,14440.954,13943.456,16978.883,19807.107,13900.765,16677.242,19657.293,19594.777,18675.807,18372.152,19672.785,18222.984,18864.87,17763.115,18636.95,15748.461,11380.3,15340.306,14160.474,14546.971,15722.093,13059.121,18660.793,17476.033,17302.057,20583.162,15822.744,14619.254,14461.454,14130.77,16171.677,20560.67,18109.38,17492.154,16945.16,16976.385,13391.346,
3615,156.1384335647244,3.1186125,,,,78,,,,,,,99078.88,53408.887,45368.086,82081.68,19614.113,132047.1,304336.8,67882.445,100784.59,42835.84,208564.17,145077.98,243831.28,204708.89,47681.17,109339.87,0,155660.94,72641.71,42609.926,14890.906,25337.422,9993.896,54729.043,30844.65,108568.54,30058.426,58555.566,53016.723,111776.58,150022.36,17480.014,2824.0535,45225.09,23068.994,67693.7,45614.984,33902.402,30993.203,72650.05,28338.771,58747.484,7705.9116,35037.574,51665.855,2907.0508,2797.461,58962.766,20919.508,48408.562,10112.236,53810.69,13204.075,46528.344,54291.91,25351.297,38347.105,65904.336,13229.648,77368.92,19281.562,33248.72,147835.06,39926.645,68322.97,73888.11,0,25323.803,60382.48,65830.734,0,8978.887,59935.57,69665.305,22407.89,66561.43,67548.94,55719.562,6048.361,12069.813,10075.625,54023.066,38012.62,61916.906,68190.266,34491.258,52529.46,27802.38,
1306,156.13847244771947,2.3493485,,,,,,,,,,,0,0,0,0,151.70456,10425.359,4423.8423,15201.247,2080.6724,0,0,27.78653,11914.953,0,0,0,0,0,315.3513,0,5881.361,4885.9272,0,0,4658.4785,149.87424,0,0,0,0,288.72983,264.2921,0,12091.928,601.6193,17802.428,0,17475.516,0,0,0,0,0,0,0,0,0,0,527.9605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1695.2096,0,0,0,0,0,0,0,0,0,0,0,2776.1619,
5153,157.04961122087528,3.573969,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.160156,0,0,0,0,0,0,0,0,0,0,0,0,0,748.5934,1041.0194,8634.727,0,0,0,0,0,0,1244.969,1003.69824,0,0,15422.775,0,1584.0615,0,0,0,0,0,0,0,0,0,663.78577,548.2841,0,0,0,2314.4185,103019.84,1875.0624,1757.1348,0,0,5246.452,0,0,565.6387,0,0,2093.7627,647.0469,608.34375,482.17938,0,0,
194,157.04966019965923,0.5424171,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6110.965,6289.5615,6312.6826,16195.056,10707.97,54025.562,9411.782,5294.018,11344.469,5856.007,0,3874.0564,6465.4165,51065.62,12500.75,11761.863,0,31771.959,8350.087,57535.664,0,0,0,0,0,0,0,5020.7266,3507.4836,24795.537,17722.834,10579.2,10325.788,9467.417,22458.287,21648.49,34255.008,14063.919,27414.9,38760.125,12443.552,7979.871,2744.7756,38517.824,22994.527,27995.273,6834.201,20880.184,7839.8,8886.545,
1945,157.0497183898176,2.601983,,,,,,,,,,,0,0,0,0,0,219.72264,0,1080.6262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.8748,0,0,0,0,0,1801.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.28026,2064.463,5335.4478,0,0,0,50.90712,0,0,0,0,0,0,4085.057,0,0,0,0,987.58356,1008.2066,2425.408,0,0,3378.9233,3998.508,2426.777,4637.5425,0,0,0,
195,157.08430442656262,0.55427796,,,,,,,,,,,115.61473,1090.9137,2432.0579,1517.2393,718.8929,1104.8157,1441.6929,2619.399,138.71307,1116.4851,327384.84,9533.805,22013.26,3108.0247,940.64777,1347.9617,24.741417,38.75691,1289.2473,3071.0024,692.15576,850.60803,978.4138,2333.7861,1390.2958,1013.90125,1674.4083,2509.0298,1253.166,331.877,1786.2423,452.13458,34.078773,9058.901,4909.9004,2839.008,11398.989,5221.8716,3474.896,2520.3782,0,4121.803,116255.68,0,0,0,0,1323.4368,1941.8954,13810.53,6036.92,0,0,69906.695,302.98468,4339.844,638.6885,8187.1064,581.2303,1128.7639,820.89557,78.16759,1127.6389,2545.0066,1133.6627,0,0,1301.2909,0,0,0,1168108.9,5158.9897,11038.422,0,0,8900.903,969.8864,0,767.89844,0,0,24836.72,0,1424.1577,3779.209,0,2425.4795,
73,157.0850317370555,0.50907785,,,,385,,,,,,,30.148485,228.6934,219.75554,272.11594,100.196106,168.99408,264.60098,305.35724,48.511955,546.61194,2243.3196,512.19556,721.94653,188.09406,753.6523,542.78015,107.93009,24.582754,174.91383,187.38498,590.04926,664.7956,631.4013,777.68396,96.09198,477.15536,408.8025,562.8944,531.6303,435.9481,153.71417,241.19386,77.47572,238.85924,456.13187,232.25998,305.2522,226.89244,38348.543,34641.523,58371.016,71402.586,41002.203,91607.4,98856.305,45708.754,85424.95,44321.21,558.3082,38688.8,36377.855,136229.75,71632.54,54890.51,34.702293,75070.24,38986.402,142602.78,324.8032,89.62945,612.7258,0,317.34775,285.64612,357.9002,51609.26,62435.39,51807.69,64911.34,53642.63,63617.438,0,92953.34,84829.445,70986.47,55141.26,81582.66,87986.484,68216.69,51538.355,58632.086,76670.05,66253.805,79338.76,85742.984,75045.17,73340.95,45018.164,
328,157.08531506197508,0.7353456,,,,,,,,,,,0,10.708572,21.956617,12.29118,0,36.470917,43.221756,0,0,0,141.59933,112.61272,153.24834,30.923004,18.085218,0,115.104515,0,13.6737585,48.39492,36.289932,47.226227,0,67.3394,71.4469,36.54386,0,56.993668,0,14.700558,0,50.57853,79.19931,30.076855,27.97484,43.940315,74.75209,26.610626,16301.183,6499.94,11514.472,54727.914,5635.946,70886.52,24255.465,9628.417,40091.32,5765.8423,58.319855,25853.361,11717.468,95140.414,9862.933,16601.896,92.41611,24981.535,5055.515,104034.77,0,0,0,0,0,33.726868,0,4228.2847,11290.632,38940.52,35935.383,4044.0264,17605.227,3897.543,11110.604,32875.47,16880.102,21255.346,58593.39,56224.51,12889.324,12292.495,13716.742,20919.18,53302.02,57485.19,30786.303,58270.004,55319.605,22896.63,
460,157.08598484496682,1.1028324,,,,,,,,,,,0,10.1857815,15.018216,11.829144,30.626205,21.253036,12.010654,17.882854,0,24.580914,15.034317,98.392044,56.814774,0,14.368874,22.49736,102.026215,0,0,16.10114,0,12.113589,19.218807,10.612343,0,14.991629,27.062027,36.780525,0,11.125312,32.300602,14.045849,105.716354,13.273593,10.603821,11.315792,29.991196,19.058651,60500.996,73316.25,113375.02,59938.84,5244.56,96932.87,190272.34,69263.26,151551.8,2044.3844,19.560911,40357.31,14299.328,126862.5,31102.291,41261.156,143.70528,43685.855,65172.426,134515.75,30.803507,25.15062,11.016064,8.163395,12.241238,23.433506,37.65046,89105.81,32018.855,51102.266,115674.09,29380.287,17509.383,27111.953,16609.234,149300.81,121918.7,16298.141,75393.164,79553.9,31443.06,26228.588,12675.164,140613.86,53654.91,85322.164,47243.16,75714.945,78852.055,4355.093,
