row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,bld_plt2_blk_04.mzML Peak area,skin_07_0_UB.mzML Peak area,skin_01_120_UB.mzML Peak area,skin_07_600_UB.mzML Peak area,skin_10_240_UB.mzML Peak area,skin_07_240_UB.mzML Peak area,skin_10_480_UB.mzML Peak area,skin_10_0_UB.mzML Peak area,skin_05_720_UB.mzML Peak area,skin_07_480_UB.mzML Peak area,skin_10_120_UB.mzML Peak area,skin_10_600_UB.mzML Peak area,skin_07_720_UB.mzML Peak area,bld_plt2_10_480_1.mzML Peak area,skin_05_600_UB.mzML Peak area,bld_plt2_03_240_1.mzML Peak area,bld_plt2_04_120_1.mzML Peak area,skin_05_480_UB.mzML Peak area,bld_plt2_07_480_1.mzML Peak area,skin_05_240_UB.mzML Peak area,bld_plt1_10_120_1.mzML Peak area,skin_01_0_UB.mzML Peak area,skin_01_240_UB.mzML Peak area,skin_01_600_UB.mzML Peak area,bld_plt1_blk_02.mzML Peak area,skin_05_120_UB.mzML Peak area,bld_plt2_07_720_1.mzML Peak area,bld_plt1_08_600_1.mzML Peak area,bld_plt2_10_240_1.mzML Peak area,bld_plt2_08_480_1.mzML Peak area,bld_plt2_08_120_1.mzML Peak area,bld_plt2_03_720_1.mzML Peak area,skin_03_480_UB.mzML Peak area,bld_plt1_10_0_1.mzML Peak area,skin_07_120_UB.mzML Peak area,skin_01_480_UB.mzML Peak area,skin_04_600_UB.mzML Peak area,skin_05_0_UB.mzML Peak area,skin_04_0_UB.mzML Peak area,bld_plt2_05_720_1.mzML Peak area,bld_plt2_04_0_1.mzML Peak area,bld_plt1_08_720_1.mzML Peak area,bld_plt2_07_0_1.mzML Peak area,bld_plt1_07_240_1.mzML Peak area,bld_plt1_07_120_1.mzML Peak area,bld_plt1_04_600_1.mzML Peak area,bld_plt2_05_0_1.mzML Peak area,bld_plt1_08_240_1.mzML Peak area,bld_plt1_04_240_1.mzML Peak area,skin_01_720_UB.mzML Peak area,skin_04_720_UB.mzML Peak area,skin_04_480_UB.mzML Peak area,skin_04_240_UB.mzML Peak area,skin_04_120_UB.mzML Peak area,skin_03_600_UB.mzML Peak area,skin_blank_03.mzML Peak area,bld_plt1_03_600_1.mzML Peak area,bld_plt1_03_0_1.mzML Peak area,bld_plt1_03_480_1.mzML Peak area,bld_plt1_07_600_1.mzML Peak area,bld_plt2_03_120_1.mzML Peak area,bld_plt1_04_480_1.mzML Peak area,bld_plt1_01_0_1.mzML Peak area,bld_plt2_01_480_1.mzML Peak area,bld_plt1_10_600_1.mzML Peak area,bld_plt2_05_120_1.mzML Peak area,bld_plt2_04_720_1.mzML Peak area,bld_plt1_05_480_1.mzML Peak area,bld_plt2_10_720_1.mzML Peak area,bld_plt2_08_0_1.mzML Peak area,skin_03_720_UB.mzML Peak area,skin_blank_20.mzML Peak area,bld_plt1_01_600_1.mzML Peak area,bld_plt1_01_120_1.mzML Peak area,bld_plt1_01_720_1.mzML Peak area,bld_plt1_05_240_1.mzML Peak area,bld_plt1_05_600_1.mzML Peak area,bld_plt2_01_240_1.mzML Peak area,skin_08_240_UB.mzML Peak area,skin_08_480_UB.mzML Peak area,skin_08_0_UB.mzML Peak area,skin_08_720_UB.mzML Peak area,skin_10_720_UB.mzML Peak area,skin_08_120_UB.mzML Peak area,skin_03_120_UB.mzML Peak area,skin_03_240_UB.mzML Peak area,skin_03_0_UB.mzML Peak area,skin_08_600_UB.mzML Peak area,
6423,153.09104502856317,4.009833,,,,195,,,,,,,144.12209,109813.945,96261.49,110318.12,159311.72,130612.766,107952.555,163858.8,195482.77,187815.7,155789.75,116051.445,172264.38,85.81955,176028.56,0,0,180888.19,0,176947.95,174.15317,80162.5,83301.695,77512.12,16.756794,215256.31,0,407.4342,34.64024,118.444695,0,0,260954.97,1123.1638,284525.6,90107.43,190728.2,170284.38,248473.28,0,0,47.78675,0,60.94494,181.9125,308.34567,0,1028.0748,103.56026,97547.44,187635.45,267494.53,198877.4,176265.14,197582.0,112.369255,188.22258,191.95738,250.22598,45.505814,74.702675,70.10021,0,0,0,381.6911,0,0,0,0,240263.25,37.857674,773.01575,0,697.85815,0,369.9668,0,90413.15,75043.9,167566.23,91383.17,113886.06,157008.77,264172.78,236247.5,246320.75,110164.25,
795,153.091103151465,2.0172565,,,,,,,,,,,0,9839.077,14876.634,17512.19,9840.283,26105.77,35867.484,27625.512,28289.834,30331.271,27135.73,30258.943,23427.684,26.556726,8424.663,14.485489,12.190918,36969.344,13.363368,39776.195,14.243684,16706.016,12958.18,26956.906,42.50187,37946.355,11.122054,12.959986,14.157787,20.33384,13.045062,26.863937,55536.9,19.077166,34829.6,22739.955,21648.883,30208.012,31083.477,10.148277,10.981266,32.400833,17.672735,25.477077,17.576107,29.606281,10.836727,262.36627,41.3371,18056.746,38008.312,49313.3,26993.537,12754.336,45551.43,184.0629,25.319916,35.893158,10.353193,13.564299,12.749048,14.248578,12.55533,40.864395,14.6436205,12.418272,21.431713,50.682457,30.173553,14.25875,44635.35,569.32904,41.857773,11.838547,64.62272,83.545616,13.370552,12.216684,22958.598,16380.335,15071.137,17209.799,22878.795,7721.7227,56148.19,34798.105,12753.262,28121.17,
5350,153.09110460603105,3.655969,,,,5,,,,,,,33.152237,16973.734,68336.54,24308.545,30999.412,22737.436,29060.824,11299.4795,99895.09,27816.648,34386.75,31149.21,73377.82,12.211109,75269.625,12.444767,13.5316305,36120.188,18.090357,28781.258,57.725098,43088.8,52136.273,60761.16,12.133646,29919.916,0,70.89649,14.162891,139.0347,26.938549,144.85321,147627.05,359.35504,36932.68,69392.53,115332.43,34166.09,110067.26,40.49841,44.849586,27.929914,34.30009,66.64642,96.08499,80.4171,15.970079,489.3094,58.997482,73573.77,124516.195,108375.03,53437.363,40517.4,152159.25,28.490086,103.03196,0,31.258766,25.209707,18.183012,36.796215,0,0,0,107.292404,0,130.67159,128.30084,103.60535,129439.29,68.63403,244.33618,47.3049,226.23877,342.66278,231.30666,195.28915,28846.344,18289.984,24415.979,36365.047,20862.44,29265.508,70857.086,119555.414,113899.266,65020.258,
178,153.09110818915806,0.54559296,,,,217,,,,,,,0,53327.37,21221.732,50425.887,34516.06,59696.09,62978.734,57555.168,62476.12,54145.816,31677.373,62491.74,23908.846,0,54306.39,0,0,64364.62,0,59079.508,0,38131.293,22591.07,37326.652,10.739788,63311.9,0,0,0,0,0,0,71030.234,0,66470.24,38834.56,36108.63,35891.2,38004.066,10.771305,0,0,0,0,0,0,0,22.004114,0,13785.127,58563.85,42560.742,64770.79,57379.08,82124.39,98.93965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73756.21,168.00331,0,0,0,0,0,0,48379.44,22825.629,29872.002,26923.13,60573.637,57489.492,82923.71,65403.508,17053.746,48258.906,
9414,153.09112115368637,5.1343513,,,,,,,,,,,8.995008,3332.2039,9640.0,3601.293,5699.137,5012.897,7204.776,7699.3076,6959.139,8723.028,5189.9883,8580.313,7496.8345,19.329323,9411.05,0,0,10101.341,0,7770.135,0,8896.414,7641.3843,8352.285,14.543051,6347.671,33.82174,21.205143,0,19.064182,17.474298,18.40339,9530.679,144.31865,8624.803,7500.6494,10022.606,9245.376,15325.779,0,0,16.756268,0,0,44.40539,81.264175,0,44.196648,62.61359,6734.5493,10924.848,10080.772,2249.0183,10538.755,13902.271,63.79864,0,22.231312,10.431746,25.535927,38.16919,60.955738,32.822845,18.557709,12.541475,43.321323,0,0,0,0,15372.883,49.42725,246.05135,27.944511,16.716106,195.12735,63.92477,93.600975,1535.3711,1756.8485,3085.0159,4675.7285,6692.915,3280.495,13400.723,15105.109,18019.373,3906.811,
1100,153.09112854841908,2.228117,,,,148,,,,,,,71.61368,155259.12,139101.06,181597.9,153641.62,201278.98,224275.72,229920.56,237768.23,126730.664,158307.61,137852.67,220196.3,324.287,219709.42,71.04291,234.24283,175455.23,184.29565,216187.89,71.341515,138340.3,134040.45,97394.22,69.86487,215330.58,38.48446,302.93558,227.4847,190.89877,230.71646,538.7463,236306.73,84.18544,147366.55,145778.89,202120.08,150193.56,125602.39,141.86372,93.6496,53.06318,169.81021,189.572,185.63194,144.80507,54.45585,293.87067,270.74316,149471.81,231596.42,257561.27,219151.12,197258.02,215431.8,323.07388,90.24529,118.741554,155.03017,244.7323,97.32249,600.1876,49.834076,186.19,331.42984,362.78284,69.84731,196.26259,231.47096,124.21746,204189.0,994.5822,920.69666,179.61215,55.33387,454.21576,221.84047,245.69177,129401.484,108254.37,165426.02,104169.05,226980.4,205581.64,210910.61,215201.17,201904.0,136180.1,
3163,153.0911347315238,3.0010962,,,,216,,,,,,,103.49592,100910.484,63130.09,70237.46,155592.86,158062.92,214329.39,88065.2,167650.17,135847.36,152037.31,61893.867,183151.69,326.6027,211635.27,327.26996,265.3979,208259.67,466.9279,196997.4,224.85666,100097.52,95279.766,50511.633,156.61267,103923.43,226.16086,554.30005,392.44266,524.74426,299.19705,355.7396,164910.61,253.60806,177872.81,96852.84,211635.38,63074.668,63177.246,208.77113,229.43274,374.39066,317.3138,248.54218,237.0766,315.7735,120.836975,534.3026,157.2813,119223.38,70150.85,251381.48,81550.15,124259.13,253159.23,300.16058,244.12183,199.17108,320.23938,301.39224,289.31708,339.9304,339.22052,521.22485,428.68832,320.06705,291.47852,290.8479,319.14835,98.39992,255345.58,248.87305,216.26056,244.59778,582.5089,834.393,435.4321,302.78595,51947.08,149008.97,205324.39,137769.45,70420.35,63763.867,262596.66,190594.72,146253.33,80301.26,
4000,153.0911363707908,3.2634375,,,,394,,,,,,,21.788704,89252.39,69343.63,89522.81,104140.875,102494.42,90448.55,106978.72,131337.38,106276.484,102705.03,100707.85,112535.31,159.0844,100839.414,20.91597,42.970253,134599.5,29.394527,105961.875,247.17065,63210.277,57169.9,82348.07,43.51404,116254.74,27.45367,160.96951,110.278946,235.05267,83.984665,663.1853,149900.62,416.38373,147070.67,74928.1,94644.93,121577.24,101097.27,13.35322,62.490936,97.8792,109.299866,182.8149,114.695335,28.330454,365.6285,464.7359,139.72752,67288.73,121756.81,136170.11,125269.914,92947.3,166550.47,210.44357,166.96542,96.07266,43.025845,78.042076,225.61128,80.67221,71.17803,16.10049,46.254745,405.2926,97.67653,239.68901,268.69992,213.21114,159681.31,334.32303,288.06384,41.620907,387.70078,694.2914,500.44113,502.32617,79962.66,78879.805,92360.28,88048.27,131561.25,101314.28,104409.08,133746.75,129745.53,98535.99,
13615,153.12751243810976,6.913865,,,,73,,,,,,,0,0,47.600277,52.012276,0,0,0,0,27.88321,0,0,0,53.865738,0,0,0,199.10292,0,2643.1907,0,599.0689,0,0,201.61098,0,0,3173.1108,3366.8547,2186.3914,4632.4663,9852.244,5814.8843,11.246235,2319.4749,0,143.72949,80.80821,34.677376,0,0,1762.9485,1280.1572,3198.3918,1115.4225,2856.0674,3349.094,6364.621,3743.0696,2797.33,158.14769,568.0094,99.918274,0,0,273.0022,0,1775.3636,3360.8533,416.4787,2175.9988,5343.097,4243.148,3197.1104,2589.0598,3334.867,10433.007,11426.215,7025.138,8313.4375,11695.2295,26.02779,0,2812.9854,6230.831,1491.027,3496.401,5917.069,7461.1265,0,27.139269,0,232.50035,0,18.978287,48.116776,23.652943,66.28664,0,
467,154.08632677869085,1.050746,,,,,,,,,,,26.174305,5349.937,752.52075,6481.7183,6400.7173,3413.6287,7406.9346,22025.816,8391.767,14753.915,8130.978,7501.243,9883.561,52.80442,3278.049,29.105598,127.46882,18645.111,28.639492,4004.0833,39.189167,2992.1667,4097.9175,3577.324,0,6653.363,17.299683,19.217905,44.94005,35.764732,46.95221,153.04857,7623.171,0,17992.002,5016.661,7420.607,7819.9175,4603.3765,18.095207,19.45241,22.056683,36.851276,36.738342,22.247398,0,112.47459,24.460625,0,3518.7441,9852.547,4514.185,4371.906,6233.148,23988.46,25.767439,15.188202,27.678019,12.359798,20.463015,14.665703,34.328644,0,53.814384,12.529178,14.074603,68.162476,18.18186,52.459557,85.16463,21767.479,0,31.561773,17.439173,24.768301,0,14.943457,72.44879,3385.0103,1408.2968,8821.559,5333.3486,8987.178,4584.377,22905.578,4687.762,5775.319,15877.779,
687,154.12273993898594,1.8222202,,,,,,,,,,,0,1580.1752,0,75.88315,0,451.8639,0,0,0,993.3849,0,0,0,0,0,0,0,0,38837.258,0,0,0,0,0,0,0,34086.34,0,0,13.888088,0,0,0,0,2418.8838,0,0,0,0,0,0,0,53285.18,0,46348.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36283.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12733,154.9669809742343,6.4780984,,,,,,,,,,,2795.3835,685.6349,846.2888,1194.8406,872.9468,4409.1035,1009.1231,551.61,1603.9186,2143.0505,1596.6028,706.8144,1170.1775,5854.4136,1588.6844,3794.2048,4217.7773,1031.4225,4133.9785,1084.7585,5966.257,1015.9835,3376.3958,2997.5977,2074.5693,1396.4939,3328.1267,15558.282,3903.0083,160382.53,15721.717,35600.25,0,7611.417,1542.731,468.28064,303.87357,0,0,5924.916,3990.4053,9158.798,3416.2842,14622.167,3906.3271,14965.066,2599.0576,4964.46,3629.9883,954.0786,420.9289,409.95514,864.1193,1072.8237,477.23178,1755.0125,4528.1445,10607.051,12033.704,15097.71,103178.13,11668.975,6629.48,5878.3853,20018.033,6100.256,6073.4756,13102.727,14467.692,16362.048,695.08606,158.36305,14684.724,19172.361,21513.332,15382.263,7456.0435,28926.355,2112.9265,686.9411,1057.0591,1694.3411,866.7483,409.47586,1642.3635,897.0184,454.72473,0,
11754,154.9669951232572,6.151738,,,,,,,,,,,3737.411,2852.648,3131.4375,739.2147,935.55493,3458.1377,2517.1316,3753.9365,2222.5957,2769.0237,963.46576,1341.3732,3884.3652,364.54584,569.54156,1027.531,2625.7444,2330.0308,5243.0693,2616.258,20983.863,2879.541,1881.854,555.3971,2502.5625,3565.1213,3532.1465,6621.5044,979.1558,29227.232,13596.897,24237.648,958.40674,147556.19,3141.0864,899.6046,1099.9268,380.51447,474.7533,1835.1772,9810.74,13357.332,4033.3147,12653.873,163010.9,5682.095,1505.3547,6414.4116,9701.338,1269.1465,617.55035,906.13074,4216.9385,3376.3325,0,2012.7559,2760.2148,2659.629,3274.6362,170330.45,4021.705,171753.52,152334.17,3518.0056,181029.48,2998.288,5143.316,10287.441,18586.03,15754.864,438.70853,936.7419,13437.003,14432.851,28674.97,16340.088,15558.17,18538.324,568.6681,648.58057,1998.0825,484.0542,608.47235,456.16052,369.3493,773.29565,374.93527,0,
12257,154.96700697106735,6.350917,,,,,,,,,,,1894.3586,1544.841,1294.1079,1218.9314,910.9717,4189.056,3071.6833,1800.828,1762.9901,3734.0488,1558.9644,593.0828,1475.3552,2288.501,1415.3605,1147.0023,4109.981,2210.5593,3151.6536,1904.9017,20635.309,1013.8562,963.39844,2448.9812,87794.82,780.53894,5115.0244,3469.5383,2644.8809,13201.853,27583.254,34134.97,1523.2145,12561.636,1328.4049,862.1775,1393.1459,1073.1317,0,4927.0605,1204.4752,7885.844,4046.6514,768.57,7128.142,3498.864,6767.501,2613.8008,9663.481,1274.771,349.05975,2593.2844,1069.8334,2008.2317,2037.6011,1192.1533,16927.445,13337.612,19765.18,18505.271,10477.599,23890.88,7058.7544,360.12537,3352.573,2007.5873,7083.8096,19349.607,25412.766,14151.4375,1147.5626,460.23837,23551.725,3105.3867,12490.171,6237.174,9048.299,22850.953,1315.7537,990.18774,1393.298,949.89996,1362.3583,550.7308,776.579,1036.4497,1002.16876,2024.9628,
11687,154.9903500531569,6.106724,,,,,,,,,,,202.69891,211.01883,396.74762,278.78436,0,0,216.42288,1228.8568,1953.1783,230.01279,309.8327,152.763,3228.3303,394.10522,267.52405,493.65356,541.79297,0,148.84627,0,9609.037,239.27505,98.80532,0,4636.92,0,389.5607,12449.82,766.9419,23783.703,3105.1665,9691.055,0,12265.138,1053.4872,1486.858,763.3465,0,0,537.0747,241.11404,139057.47,2973.7656,110452.875,20843.045,10717.801,3614.439,10362.169,1833.9983,0,0,0,0,0,0,261.1541,15952.536,6414.761,6398.653,11408.914,4425.0493,14263.415,24766.39,1364.6849,9169.608,296.3832,134.15451,6876.945,5625.2896,858.5971,0,122.94701,3910.9863,12009.273,17640.783,10252.707,1471.6665,5509.355,0,0,658.914,409.93768,2024.6228,0,0,0,0,0,
11371,154.99036141308,6.0054646,,,,,,,,,,,811.23895,211.01883,0,0,0,0,0,332.47797,2164.7664,163.03337,0,0,386.5796,504.88403,291.30243,849.57245,1053.0719,0,1021.2495,0,5744.966,336.81564,0,0,6581.015,0,389.5607,22925.783,362.49597,16960.748,2442.772,2974.0913,0,17211.03,613.8945,357.1812,0,0,0,537.0747,1057.5674,6510.399,832.2122,11881.25,25036.559,21256.453,1319.454,17063.309,4923.769,0,0,0,0,0,0,284.95062,12500.619,14729.468,10156.294,21165.729,616.5813,9523.336,8693.732,1148.4163,178117.45,1145.6174,298.52335,12192.55,5996.1504,562.1118,0,296.84564,21209.672,9023.15,18031.71,6708.2007,1471.6665,3255.959,0,229.18535,609.9285,409.93768,873.26886,0,0,0,0,0,
10953,154.99038595088564,5.810349,,,,,,,,,,,392.64365,0,0,0,0,0,218.09335,631.82214,270.4631,0,0,0,387.64807,1425.9626,358.21115,1050.4055,770.28485,0,515.72095,0,4316.235,0,0,0,11661.665,0,1223.4364,1323.4841,553.7491,10583.256,1293.9683,3851.251,0,9084.712,0,401.45758,0,0,0,558.8701,1115.764,18127.879,729.5995,7156.3906,3174.21,11588.592,1359.6334,12389.267,9348.309,0,0,0,0,0,0,420.07623,132841.69,16889.314,22566.062,11125.1455,4117.2573,10602.682,4093.0444,324.28458,14724.714,1232.598,370.55914,2873.8728,913.08124,1328.1055,0,200.74577,9492.424,18044.492,20078.213,26798.756,22298.795,4950.1484,0,379.36035,309.06506,0,1108.1461,0,0,0,0,0,
3497,155.07029369809374,3.0993924,,,,86,,,,,,,0,48186.066,71267.37,62606.863,68155.28,70041.46,80712.164,83877.82,110788.44,62018.766,62976.656,54685.367,98960.14,0,105149.62,0,0,75696.586,0,88489.48,0,56295.1,34763.703,45677.77,0,88204.92,0,17.383667,0,0,0,18.615871,105415.3,43.26079,66002.055,78294.52,92061.94,86696.6,47080.484,0,0,0,0,0,0,39.28143,12.486182,14.546734,0,51215.016,112357.64,120843.05,73396.19,86354.31,88122.11,26.475195,0,0,0,0,0,0,10.937136,0,0,0,0,0,0,0,130086.67,186.65607,0,0,0,0,21.936186,19.303661,65469.477,75499.2,81290.6,81600.445,53375.06,94713.64,147583.88,95225.65,63466.492,74398.3,
408,155.0703055716414,1.0036324,,,,,,,,,,,9.668295,10370.854,9339.243,8635.208,6258.089,8509.858,15901.938,2335.6853,24138.486,15564.285,17225.318,24514.447,23513.379,0,6932.4883,0,0,5374.1807,0,11364.728,0,2968.961,8545.758,18965.416,12.424723,21738.123,0,0,0,0,0,0,17519.299,0,42915.812,18817.037,13386.311,26307.557,9671.62,0,0,0,0,0,0,0,0,40.969788,0,1957.7883,26694.402,10209.537,4637.26,4748.8115,38518.887,83.42529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26363.473,352.80145,0,0,0,0,0,0,16641.184,13117.338,26790.762,10357.976,30055.639,20454.094,33567.95,24851.182,5334.308,21734.95,
482,155.07032298199542,1.0823486,,,,,,,,,,,8.784651,24315.33,9006.379,20518.215,21783.072,17378.502,34256.777,30057.832,12433.422,4481.3447,9595.219,31980.7,86576.77,0,26677.328,0,0,37280.953,0,27157.303,23.516918,1472.0366,11704.3125,13506.547,19.045464,79517.29,0,9.654073,0,29.282028,0,18.610346,42273.19,22.592997,14743.15,23975.998,17951.322,18315.646,16075.677,10.674695,9.433878,0,0,20.221277,10.719873,46.195976,0,40.969788,0,8045.347,21588.049,27449.865,21505.781,8656.505,26380.32,83.42529,15.157253,0,0,18.02613,14.397643,0,9.014718,0,11.239084,0,0,16.806477,29.358019,12.899876,21984.275,362.38678,0,0,11.379637,0,13.545934,0,21587.041,17090.607,22651.889,17706.586,33932.49,13796.0625,21902.445,10250.371,15301.926,1058.7211,
537,155.0703533490039,1.2959317,,,,133,,,,,,,0,67185.93,12089.009,10881.28,70952.664,75736.37,96908.65,92011.67,101005.945,57364.508,78617.3,71103.35,21767.31,11.000736,35127.914,7.7703605,12.375653,109865.21,21.548082,26438.51,17.799656,61005.777,9012.451,65749.72,7.4944725,31118.852,10.870787,12.878186,10.743691,20.292883,10.25889,23.760958,46727.098,24.253246,75181.67,14418.447,30580.37,61902.625,72302.555,11.171311,0,11.559802,15.65678,12.468787,17.148956,62.685818,9.41564,98.36523,19.002407,19589.906,86729.07,114738.1,87225.03,82956.71,171975.34,261.46,45.943493,25.451748,18.120083,9.396137,15.454915,26.544891,14.188416,22.710926,25.544281,11.006731,10.602305,11.466767,17.034422,11.736667,122069.08,79.00566,10.809455,20.670988,45.253696,13.0921135,15.885466,26.49727,64889.516,30258.64,75140.55,70352.164,96546.22,67094.414,97761.195,101416.86,82056.33,60071.24,
2549,155.07035739153704,2.7704396,,,,76,,,,,,,8.463876,49461.523,120118.33,88511.66,115440.58,66596.85,148025.23,125801.94,191316.81,129850.52,122509.34,135613.6,100878.625,0,145956.28,9.339478,0,118689.58,17.005365,97700.46,0,105070.16,103355.805,107619.29,18.729925,106054.58,22.767235,11.910435,14.503368,10.930651,23.942099,20.894232,225501.39,43.018745,153584.95,147395.64,158280.16,136840.64,106463.42,10.289141,35.137604,9.709471,20.411854,0,11.0652485,55.66457,0,35.05797,13.8898325,133507.92,115232.79,171395.73,111563.19,111190.56,219970.42,95.77246,14.589861,11.191235,0,43.165207,9.995487,0,13.685711,0,0,17.650803,0,0,23.234829,12.166098,179075.84,113.28343,14.095543,16.797535,17.17279,10.740809,24.272322,11.423257,83268.87,102521.46,90603.0,86627.945,147281.86,139605.66,137064.34,162459.11,140130.8,122314.9,
2218,155.07036917404915,2.5898924,,,,295,,,,,,,9.425159,94569.99,94961.04,94930.21,132674.86,84249.61,145748.55,137651.84,102037.76,92176.195,114309.69,143264.19,97890.84,77.859604,149789.25,92.41227,21.46194,130947.5,156.65366,125436.48,303.93988,65358.93,59744.508,77686.35,11.3959875,131694.03,37.062202,233.93733,27.248123,797.8719,87.52401,526.45844,182759.31,700.4705,125973.45,100430.734,133631.3,90865.39,135866.52,41.83629,32.47545,56.918182,37.47411,175.4316,135.91557,182.18224,643.56934,690.95245,74.422264,83615.555,158132.72,180854.77,137614.94,104280.11,196014.12,235.35797,115.048965,212.8687,52.17382,38.29163,373.83884,94.74423,36.84861,58.632675,88.81336,623.5904,106.859436,237.83054,176.07433,445.40125,183652.23,133.81438,518.65594,119.812416,277.71777,757.34485,810.0655,619.019,83957.66,67980.445,101496.75,113559.19,120560.68,93641.83,195767.27,113586.42,127737.54,121090.83,
559,155.10671363975345,1.3904533,,,,,,,,,,,0,25487.432,19367.17,18069.836,22955.871,15338.255,26383.963,35603.816,12387.559,50680.105,11633.616,27804.264,27940.486,0,36282.17,11.157617,0,59589.977,12.54677,37917.324,0,3966.948,9681.134,28071.115,8.462321,19199.834,8.613882,9.729742,7.329676,0,8.132136,10.412125,13374.243,16.943808,67723.42,15193.208,10841.506,31876.535,14987.756,18.063166,13.827312,13.475977,0,20.36592,0,14.892908,0,42.300907,13.782677,22548.922,6567.828,30421.12,35944.74,34779.305,62827.098,95.856674,0,0,8.447378,0,0,11.417583,0,0,12.730011,0,27.915874,24.481678,17.371902,10.384475,18523.23,146.80042,28.29957,12.781676,19.008942,88.677185,24.547798,13.725974,22705.602,16714.672,19646.896,6845.843,11882.802,34154.547,78881.76,20044.58,28726.635,40044.375,
2518,155.1067506155962,2.7649553,,,,76,,,,,,,17.227404,25516.562,19133.658,29432.2,38837.84,20699.027,30984.072,55254.953,36485.094,38524.035,23902.338,33849.8,37695.645,242.71396,37495.645,250.72272,81.410324,37082.86,344.82416,33361.875,197.84676,19256.64,21700.42,29736.56,10.704103,29701.16,220.57535,270.93646,275.39825,338.85956,377.16223,115.547325,40429.52,188.52536,34717.2,33744.566,27055.428,22870.992,34662.062,231.98595,389.93933,380.25586,205.17447,306.519,55.99891,379.45886,168.16385,616.3883,269.17212,26118.232,35972.965,54766.617,35838.074,36153.83,45009.13,236.36366,221.99176,80.714615,329.67746,358.3671,44.15445,356.4569,155.217,368.41455,158.2221,237.43332,525.88605,703.8932,369.22974,312.13562,38119.03,221.28084,480.3583,381.65213,687.8879,328.29034,376.5475,355.17923,21787.611,23107.758,34891.445,23307.793,41970.574,28080.973,56491.227,45826.18,30866.113,26074.28,
4997,155.10675609118067,3.5587256,,,,36,,,,,,,347.85156,114381.266,80234.94,141223.86,151238.0,135698.47,182805.1,176417.1,149660.1,128065.125,150972.4,190715.05,176015.11,853.69995,164105.39,940.62445,775.2785,147090.45,649.29443,129944.7,1444.5089,88755.234,84922.72,95164.17,136.70717,146968.81,590.254,1041.3978,569.5879,2016.7034,872.5292,1959.1907,177084.02,2478.4834,184853.27,95597.52,131816.81,147190.38,116357.4,611.7087,466.4956,792.6401,332.25485,784.6205,871.9606,789.10236,1468.0493,2398.022,743.0237,93851.55,118335.875,156076.78,156430.11,150840.62,213968.31,159.6224,1078.8383,861.8832,680.9259,704.02795,1407.6312,661.8935,519.9756,493.60086,450.563,2464.4958,865.8461,386.3906,1758.4238,1372.9427,223631.11,141.95459,2083.6702,536.9793,2026.4519,2492.952,1952.7289,2547.8594,118773.17,110170.08,146886.0,114157.39,193719.3,156356.98,220817.47,173085.12,171469.98,128349.914,
4401,155.10677196397089,3.3612974,,,,45,,,,,,,130.23232,72946.766,40093.812,140792.8,78274.336,77745.72,87851.26,98716.28,118207.17,81800.48,73408.484,78314.125,86555.99,498.16406,82603.51,145.81976,272.87012,91571.41,333.73575,67143.82,327.6372,105561.63,57300.797,58222.293,94.241425,144042.78,286.3647,200.17622,277.64633,400.96606,360.49542,528.2062,106457.91,522.6304,87665.57,84500.28,70384.195,78982.31,65833.25,112.58975,375.40912,307.93622,357.9912,411.75046,317.08023,819.71124,418.67297,655.46436,451.6149,71997.086,88397.46,85116.516,71015.91,78653.18,91475.625,330.30066,91.52542,364.63397,240.09666,494.2036,296.38147,323.2377,106.58632,638.8783,523.7246,273.0034,434.5115,306.4846,550.40906,387.7034,104066.125,154.61835,306.34705,259.73447,204.08086,428.4525,52.943203,360.72217,63158.348,63593.684,66015.48,49951.992,90971.35,82834.375,215744.64,106073.87,122542.91,71837.84,
